data_id,timeseries_id,timestamp,value
835,34,2010-01-20,0.28185
836,34,2010-01-21,0.011274
837,34,2010-01-22,-0.096956
838,34,2010-01-23,0.55243
839,34,2010-01-24,0.011274
840,35,2010-01-01,-0.89604
841,35,2010-01-02,-1.2313
842,35,2010-01-03,-1.4117
843,35,2010-01-04,-1.4891
844,35,2010-01-05,-1.4891
845,35,2010-01-06,-1.4375
846,35,2010-01-07,-1.4891
847,35,2010-01-08,-0.74133
848,35,2010-01-09,0.47058
849,35,2010-01-10,1.2184
850,35,2010-01-11,1.1926
851,35,2010-01-12,1.141
852,35,2010-01-13,1.1152
853,35,2010-01-14,0.75422
854,35,2010-01-15,0.72844
855,35,2010-01-16,0.85736
856,35,2010-01-17,0.8315799999999999
857,35,2010-01-18,0.9605
858,35,2010-01-19,0.29009
859,35,2010-01-20,0.36744
860,35,2010-01-21,0.006446300000000001
861,35,2010-01-22,0.058017
862,35,2010-01-23,0.2643
863,35,2010-01-24,-0.07091
864,36,2010-01-01,-1.1149
865,36,2010-01-02,-1.3384
866,36,2010-01-03,-1.5213
867,36,2010-01-04,-1.6025
868,36,2010-01-05,-1.6025
869,36,2010-01-06,-1.501
870,36,2010-01-07,-1.0337
871,36,2010-01-08,-0.078731
872,36,2010-01-09,0.49016
873,36,2010-01-10,0.73397
874,36,2010-01-11,0.69334
875,36,2010-01-12,0.93715
876,36,2010-01-13,0.97778
877,36,2010-01-14,0.55111
878,36,2010-01-15,0.55111
879,36,2010-01-16,0.73397
880,36,2010-01-17,0.81524
881,36,2010-01-18,1.0997
882,36,2010-01-19,1.0387
883,36,2010-01-20,1.0794
884,36,2010-01-21,0.61207
885,36,2010-01-22,0.24635
886,36,2010-01-23,-0.16
887,36,2010-01-24,-0.6069899999999999
888,37,2010-01-01,0.2081
889,37,2010-01-02,-0.56485
890,37,2010-01-03,-1.0405
891,37,2010-01-04,-1.2783
892,37,2010-01-05,-1.3378
893,37,2010-01-06,-1.1
894,37,2010-01-07,-1.8135
895,37,2010-01-08,-0.74322
896,37,2010-01-09,0.32702
897,37,2010-01-10,1.6945
898,37,2010-01-11,2.2297
899,37,2010-01-12,1.8135
900,37,2010-01-13,1.0405
901,37,2010-01-14,0.2081
902,37,2010-01-15,-0.029729
903,37,2010-01-16,0.029729
904,37,2010-01-17,0.029729
905,37,2010-01-18,0.029729
906,37,2010-01-19,-0.14864000000000002
907,37,2010-01-20,0.029729
908,37,2010-01-21,-0.2081
909,37,2010-01-22,-0.26756
910,37,2010-01-23,0.74322
911,37,2010-01-24,0.14864000000000002
912,38,2010-01-01,-1.1455
913,38,2010-01-02,-1.3888
914,38,2010-01-03,-1.6077
915,38,2010-01-04,-1.6321
916,38,2010-01-05,-1.5834
917,38,2010-01-06,-1.3401
918,38,2010-01-07,-0.9022
919,38,2010-01-08,-0.48861
920,38,2010-01-09,0.5332100000000001
921,38,2010-01-10,1.1658
922,38,2010-01-11,1.0928
923,38,2010-01-12,0.97113
924,38,2010-01-13,0.7035100000000001
925,38,2010-01-14,0.46022
926,38,2010-01-15,0.38724
927,38,2010-01-16,0.58187
928,38,2010-01-17,0.5575399999999999
929,38,2010-01-18,0.38724
930,38,2010-01-19,0.31425
931,38,2010-01-20,1.3361
932,38,2010-01-21,1.1171
933,38,2010-01-22,0.7035100000000001
934,38,2010-01-23,0.07096000000000001
935,38,2010-01-24,-0.29398
936,39,2010-01-01,-0.88008
937,39,2010-01-02,-1.2583
938,39,2010-01-03,-1.462
939,39,2010-01-04,-1.5492
940,39,2010-01-05,-1.6074
941,39,2010-01-06,-1.5201
942,39,2010-01-07,-1.0256
943,39,2010-01-08,-0.7928
944,39,2010-01-09,0.34185
945,39,2010-01-10,0.7782600000000001
946,39,2010-01-11,1.2438
947,39,2010-01-12,1.2438
948,39,2010-01-13,1.1565
949,39,2010-01-14,0.66188
950,39,2010-01-15,0.72007
951,39,2010-01-16,0.80735
952,39,2010-01-17,1.0692
953,39,2010-01-18,0.86554
954,39,2010-01-19,0.48732
955,39,2010-01-20,0.42913
956,39,2010-01-21,0.22548
957,39,2010-01-22,0.51641
958,39,2010-01-23,-0.094555
959,39,2010-01-24,-0.3564
960,40,2010-01-01,-0.41137
961,40,2010-01-02,-0.67348
962,40,2010-01-03,-1.1103
963,40,2010-01-04,-1.2414
964,40,2010-01-05,-1.4161
965,40,2010-01-06,-1.3288
966,40,2010-01-07,-0.8482299999999999
967,40,2010-01-08,-0.58611
968,40,2010-01-09,-0.8045399999999999
969,40,2010-01-10,0.06916900000000001
970,40,2010-01-11,0.68077
971,40,2010-01-12,0.7681399999999999
972,40,2010-01-13,0.63708
973,40,2010-01-14,0.06916900000000001
974,40,2010-01-15,-0.36769
975,40,2010-01-16,-0.49874
976,40,2010-01-17,-0.36769
977,40,2010-01-18,-0.018202
978,40,2010-01-19,1.7729
979,40,2010-01-20,2.035
980,40,2010-01-21,1.5545
981,40,2010-01-22,1.4234
982,40,2010-01-23,0.63708
983,40,2010-01-24,0.025483
984,41,2010-01-01,-0.98674
985,41,2010-01-02,-1.3844
986,41,2010-01-03,-1.5037
987,41,2010-01-04,-1.5833
988,41,2010-01-05,-1.6230000000000002
989,41,2010-01-06,-1.3446
990,41,2010-01-07,-0.98674
991,41,2010-01-08,-0.091963
992,41,2010-01-09,0.92211
993,41,2010-01-10,1.121
994,41,2010-01-11,1.121
995,41,2010-01-12,1.0016
996,41,2010-01-13,0.80281
997,41,2010-01-14,0.3256
998,41,2010-01-15,0.34548
999,41,2010-01-16,0.38525
1000,41,2010-01-17,0.52444
1001,41,2010-01-18,0.74316
1002,41,2010-01-19,1.2204
1003,41,2010-01-20,1.1408
1004,41,2010-01-21,0.54432
1005,41,2010-01-22,0.26595
1006,41,2010-01-23,-0.27092
1007,41,2010-01-24,-0.68848
1008,42,2010-01-01,-0.8899600000000001
1009,42,2010-01-02,-1.2677
1010,42,2010-01-03,-1.4421
1011,42,2010-01-04,-1.5293
1012,42,2010-01-05,-1.5293
1013,42,2010-01-06,-1.4712
1014,42,2010-01-07,-1.1806
1015,42,2010-01-08,-0.7156
1016,42,2010-01-09,0.24338
1017,42,2010-01-10,1.0571
1018,42,2010-01-11,1.2605
1019,42,2010-01-12,1.3186
1020,42,2010-01-13,1.0861
1021,42,2010-01-14,0.7374
1022,42,2010-01-15,0.82458
1023,42,2010-01-16,0.8827
1024,42,2010-01-17,0.96988
1025,42,2010-01-18,0.62116
1026,42,2010-01-19,0.4468
1027,42,2010-01-20,0.18526
1028,42,2010-01-21,0.098077
1029,42,2010-01-22,0.5921
1030,42,2010-01-23,0.098077
1031,42,2010-01-24,-0.39594
1032,43,2010-01-01,-0.026952
1033,43,2010-01-02,-0.6276
1034,43,2010-01-03,-1.1821
1035,43,2010-01-04,-1.5979
1036,43,2010-01-05,-1.4593
1037,43,2010-01-06,-1.2283
1038,43,2010-01-07,-1.7827
1039,43,2010-01-08,-1.2283
1040,43,2010-01-09,0.34268000000000004
1041,43,2010-01-10,1.3592
1042,43,2010-01-11,1.6826
1043,43,2010-01-12,1.544
1044,43,2010-01-13,0.8971299999999999
1045,43,2010-01-14,0.43509
1046,43,2010-01-15,0.065456
1047,43,2010-01-16,0.15786
1048,43,2010-01-17,-0.026952
1049,43,2010-01-18,0.15786
1050,43,2010-01-19,-0.026952
1051,43,2010-01-20,0.11166
1052,43,2010-01-21,0.15786
1053,43,2010-01-22,1.0819
1054,43,2010-01-23,0.8971299999999999
1055,43,2010-01-24,0.29648
1056,44,2010-01-01,-1.0644
1057,44,2010-01-02,-1.3238
1058,44,2010-01-03,-1.5615
1059,44,2010-01-04,-1.6047
1060,44,2010-01-05,-1.5831
1061,44,2010-01-06,-1.4318
1062,44,2010-01-07,-0.91312
1063,44,2010-01-08,-0.07024
1064,44,2010-01-09,0.6429699999999999
1065,44,2010-01-10,0.90232
1066,44,2010-01-11,0.90232
1067,44,2010-01-12,0.8590899999999999
1068,44,2010-01-13,0.6645800000000001
1069,44,2010-01-14,0.36201
1070,44,2010-01-15,0.36201
1071,44,2010-01-16,0.5132899999999999
1072,44,2010-01-17,0.5997399999999999
1073,44,2010-01-18,0.6429699999999999
1074,44,2010-01-19,1.3562
1075,44,2010-01-20,1.3778
1076,44,2010-01-21,0.8374799999999999
1077,44,2010-01-22,0.36201
1078,44,2010-01-23,-0.048628
1079,44,2010-01-24,-0.78345
1080,45,2010-01-01,-0.78046
1081,45,2010-01-02,-1.1359
1082,45,2010-01-03,-1.382
1083,45,2010-01-04,-1.4641
1084,45,2010-01-05,-1.4641
1085,45,2010-01-06,-1.382
1086,45,2010-01-07,-1.4914
1087,45,2010-01-08,-0.67108
1088,45,2010-01-09,0.23129
1089,45,2010-01-10,1.243
1090,45,2010-01-11,1.4618
1091,45,2010-01-12,1.4071
1092,45,2010-01-13,1.2977
1093,45,2010-01-14,0.69615
1094,45,2010-01-15,0.69615
1095,45,2010-01-16,0.8328700000000001
1096,45,2010-01-17,0.86021
1097,45,2010-01-18,0.45005
1098,45,2010-01-19,0.36801
1099,45,2010-01-20,0.25863
1100,45,2010-01-21,-0.014812
1101,45,2010-01-22,0.039877
1102,45,2010-01-23,0.20394
1103,45,2010-01-24,-0.26091
1104,46,2010-01-01,0.3222
1105,46,2010-01-02,-0.084789
1106,46,2010-01-03,-0.54992
1107,46,2010-01-04,-0.84062
1108,46,2010-01-05,-0.95691
1109,46,2010-01-06,-1.015
1110,46,2010-01-07,-0.72434
1111,46,2010-01-08,-1.4802
1112,46,2010-01-09,-1.1313
1113,46,2010-01-10,-0.37549
1114,46,2010-01-11,0.26406
1115,46,2010-01-12,0.49662
1116,46,2010-01-13,0.49662
1117,46,2010-01-14,0.14778
1118,46,2010-01-15,-0.25921
1119,46,2010-01-16,-0.25921
1120,46,2010-01-17,-0.6662
1121,46,2010-01-18,-0.43364
1122,46,2010-01-19,-0.49178
1123,46,2010-01-20,0.20592
1124,46,2010-01-21,2.1827
1125,46,2010-01-22,2.2409
1126,46,2010-01-23,1.7176
1127,46,2010-01-24,1.1943
1128,47,2010-01-01,-0.76022
1129,47,2010-01-02,-1.2362
1130,47,2010-01-03,-1.3948
1131,47,2010-01-04,-1.5799
1132,47,2010-01-05,-1.6857
1133,47,2010-01-06,-1.3948
1134,47,2010-01-07,-1.4742
1135,47,2010-01-08,-0.6015699999999999
1136,47,2010-01-09,0.58835
1137,47,2010-01-10,1.1172
1138,47,2010-01-11,1.3023
1139,47,2010-01-12,1.2494
1140,47,2010-01-13,0.9321
1141,47,2010-01-14,0.7205600000000001
1142,47,2010-01-15,0.747
1143,47,2010-01-16,0.8263299999999999
1144,47,2010-01-17,0.85277
1145,47,2010-01-18,0.61479
1146,47,2010-01-19,0.50902
1147,47,2010-01-20,0.40325
1148,47,2010-01-21,0.19171
1149,47,2010-01-22,0.085938
1150,47,2010-01-23,0.19171
1151,47,2010-01-24,-0.20493000000000006
1152,48,2010-01-01,0.50632
1153,48,2010-01-02,-0.34943
1154,48,2010-01-03,-0.8628899999999999
1155,48,2010-01-04,-1.2622
1156,48,2010-01-05,-1.3763
1157,48,2010-01-06,-1.2052
1158,48,2010-01-07,-0.8628899999999999
1159,48,2010-01-08,-1.6045
1160,48,2010-01-09,-0.97699
1161,48,2010-01-10,-0.064182
1162,48,2010-01-11,0.73452
1163,48,2010-01-12,0.79157
1164,48,2010-01-13,0.79157
1165,48,2010-01-14,0.16402
1166,48,2010-01-15,-0.34943
1167,48,2010-01-16,-0.23533
1168,48,2010-01-17,-0.23533
1169,48,2010-01-18,-0.29238000000000003
1170,48,2010-01-19,-0.064182
1171,48,2010-01-20,1.0198
1172,48,2010-01-21,1.0198
1173,48,2010-01-22,2.3319
1174,48,2010-01-23,1.4762
1175,48,2010-01-24,0.90567
1176,49,2010-01-01,-0.4688
1177,49,2010-01-02,-0.89854
1178,49,2010-01-03,-1.3673
1179,49,2010-01-04,-1.4455
1180,49,2010-01-05,-1.4845
1181,49,2010-01-06,-1.2501
1182,49,2010-01-07,-0.74227
1183,49,2010-01-08,-0.5078699999999999
1184,49,2010-01-09,0.5078699999999999
1185,49,2010-01-10,1.4455
1186,49,2010-01-11,1.4845
1187,49,2010-01-12,1.2111
1188,49,2010-01-13,0.8204
1189,49,2010-01-14,0.19533
1190,49,2010-01-15,-0.31253000000000003
1191,49,2010-01-16,-0.31253000000000003
1192,49,2010-01-17,-0.42973
1193,49,2010-01-18,-0.42973
1194,49,2010-01-19,-0.1172
1195,49,2010-01-20,1.7189
1196,49,2010-01-21,1.4845
1197,49,2010-01-22,0.9376
1198,49,2010-01-23,0.19533
1199,49,2010-01-24,-0.2344
1200,50,2010-01-01,-1.0668
1201,50,2010-01-02,-1.3888
1202,50,2010-01-03,-1.5498
1203,50,2010-01-04,-1.6418
1204,50,2010-01-05,-1.6188
1205,50,2010-01-06,-1.4348
1206,50,2010-01-07,-0.97474
1207,50,2010-01-08,-0.35367
1208,50,2010-01-09,0.63545
1209,50,2010-01-10,1.2335
1210,50,2010-01-11,1.0495
1211,50,2010-01-12,0.79647
1212,50,2010-01-13,0.58945
1213,50,2010-01-14,0.38242
1214,50,2010-01-15,0.47443
1215,50,2010-01-16,0.5434399999999999
1216,50,2010-01-17,0.5434399999999999
1217,50,2010-01-18,0.35942
1218,50,2010-01-19,0.45143
1219,50,2010-01-20,1.4175
1220,50,2010-01-21,1.0265
1221,50,2010-01-22,0.77347
1222,50,2010-01-23,0.083385
1223,50,2010-01-24,-0.33067
1224,51,2010-01-01,-0.19934
1225,51,2010-01-02,-0.70591
1226,51,2010-01-03,-1.2125
1227,51,2010-01-04,-1.5502
1228,51,2010-01-05,-1.5502
1229,51,2010-01-06,-1.4939
1230,51,2010-01-07,-1.0999
1231,51,2010-01-08,-0.93106
1232,51,2010-01-09,-0.25563
1233,51,2010-01-10,1.1515
1234,51,2010-01-11,1.7144
1235,51,2010-01-12,1.4892
1236,51,2010-01-13,1.1515
1237,51,2010-01-14,1.0952
1238,51,2010-01-15,0.082083
1239,51,2010-01-16,-0.19934
1240,51,2010-01-17,-0.030488
1241,51,2010-01-18,-0.030488
1242,51,2010-01-19,-0.086774
1243,51,2010-01-20,0.025798
1244,51,2010-01-21,0.47608
1245,51,2010-01-22,1.4892
1246,51,2010-01-23,0.53237
1247,51,2010-01-24,0.13837
1248,52,2010-01-01,-0.98161
1249,52,2010-01-02,-1.3422
1250,52,2010-01-03,-1.5345
1251,52,2010-01-04,-1.6547
1252,52,2010-01-05,-1.6066
1253,52,2010-01-06,-1.4384
1254,52,2010-01-07,-0.98161
1255,52,2010-01-08,-0.45274
1256,52,2010-01-09,0.7492300000000001
1257,52,2010-01-10,1.3021
1258,52,2010-01-11,1.3743
1259,52,2010-01-12,1.23
1260,52,2010-01-13,0.98963
1261,52,2010-01-14,0.77327
1262,52,2010-01-15,0.6530699999999999
1263,52,2010-01-16,0.41268
1264,52,2010-01-17,0.67711
1265,52,2010-01-18,0.4848
1266,52,2010-01-19,0.2444
1267,52,2010-01-20,0.19632
1268,52,2010-01-21,0.14824
1269,52,2010-01-22,0.7492300000000001
1270,52,2010-01-23,0.2444
1271,52,2010-01-24,-0.23639
1272,53,2010-01-01,0.29828000000000005
1273,53,2010-01-02,-0.51807
1274,53,2010-01-03,-1.0832
1275,53,2010-01-04,-1.3344
1276,53,2010-01-05,-1.2716
1277,53,2010-01-06,-1.2088
1278,53,2010-01-07,-1.9624
1279,53,2010-01-08,-0.76926
1280,53,2010-01-09,0.48667
1281,53,2010-01-10,1.617
1282,53,2010-01-11,1.9938
1283,53,2010-01-12,1.6798
1284,53,2010-01-13,1.2402
1285,53,2010-01-14,0.54947
1286,53,2010-01-15,-0.20409
1287,53,2010-01-16,-0.015699
1288,53,2010-01-17,0.10989000000000003
1289,53,2010-01-18,-0.07849600000000001
1290,53,2010-01-19,-0.015699
1291,53,2010-01-20,-0.015699
1292,53,2010-01-21,-0.015699
1293,53,2010-01-22,-0.26689
1294,53,2010-01-23,0.7378600000000001
1295,53,2010-01-24,0.047097
1296,54,2010-01-01,-0.4595
1297,54,2010-01-02,-0.9311
1298,54,2010-01-03,-1.439
1299,54,2010-01-04,-1.5115
1300,54,2010-01-05,-1.6204
1301,54,2010-01-06,-1.4027
1302,54,2010-01-07,-0.8948200000000001
1303,54,2010-01-08,0.012092
1304,54,2010-01-09,0.48369
1305,54,2010-01-10,1.318
1306,54,2010-01-11,1.3543
1307,54,2010-01-12,1.1004
1308,54,2010-01-13,0.5199600000000001
1309,54,2010-01-14,0.19348
1310,54,2010-01-15,-0.3144
1311,54,2010-01-16,-0.20557
1312,54,2010-01-17,-0.3144
1313,54,2010-01-18,-0.24184
1314,54,2010-01-19,0.3023
1315,54,2010-01-20,1.6808
1316,54,2010-01-21,1.6808
1317,54,2010-01-22,0.84645
1318,54,2010-01-23,0.12092
1319,54,2010-01-24,-0.27812
1320,55,2010-01-01,-0.95324
1321,55,2010-01-02,-1.6212
1322,55,2010-01-03,-1.3707
1323,55,2010-01-04,-1.4542
1324,55,2010-01-05,-1.4542
1325,55,2010-01-06,-1.5655
1326,55,2010-01-07,-1.1481
1327,55,2010-01-08,-0.25744
1328,55,2010-01-09,0.6609999999999999
1329,55,2010-01-10,1.1898
1330,55,2010-01-11,1.2176
1331,55,2010-01-12,1.2455
1332,55,2010-01-13,0.99499
1333,55,2010-01-14,0.60534
1334,55,2010-01-15,0.6609999999999999
1335,55,2010-01-16,0.71667
1336,55,2010-01-17,0.91149
1337,55,2010-01-18,0.52185
1338,55,2010-01-19,0.46618
1339,55,2010-01-20,0.27136
1340,55,2010-01-21,0.7445
1341,55,2010-01-22,0.29919
1342,55,2010-01-23,-0.17395
1343,55,2010-01-24,-0.50793
1344,56,2010-01-01,-0.82904
1345,56,2010-01-02,-1.1944
1346,56,2010-01-03,-1.5035
1347,56,2010-01-04,-1.644
1348,56,2010-01-05,-1.5878
1349,56,2010-01-06,-1.4754
1350,56,2010-01-07,-1.4473
1351,56,2010-01-08,-0.21077
1352,56,2010-01-09,0.68852
1353,56,2010-01-10,1.2787
1354,56,2010-01-11,1.2506
1355,56,2010-01-12,1.2506
1356,56,2010-01-13,0.99766
1357,56,2010-01-14,0.66042
1358,56,2010-01-15,0.63232
1359,56,2010-01-16,0.85714
1360,56,2010-01-17,0.77283
1361,56,2010-01-18,0.60422
1362,56,2010-01-19,0.29508
1363,56,2010-01-20,0.15457
1364,56,2010-01-21,0.12646
1365,56,2010-01-22,0.21077
1366,56,2010-01-23,0.32318
1367,56,2010-01-24,-0.21077
1368,57,2010-01-01,-1.119
1369,57,2010-01-02,-1.4021
1370,57,2010-01-03,-1.5437
1371,57,2010-01-04,-1.6043
1372,57,2010-01-05,-1.5437
1373,57,2010-01-06,-1.3819
1374,57,2010-01-07,-1.0583
1375,57,2010-01-08,-0.20897
1376,57,2010-01-09,0.45838
1377,57,2010-01-10,0.96394
1378,57,2010-01-11,1.0044
1379,57,2010-01-12,0.6606
1380,57,2010-01-13,0.72127
1381,57,2010-01-14,0.5594899999999999
1382,57,2010-01-15,0.5999399999999999
1383,57,2010-01-16,0.88305
1384,57,2010-01-17,0.80216
1385,57,2010-01-18,1.0651
1386,57,2010-01-19,1.1055
1387,57,2010-01-20,1.0044
1388,57,2010-01-21,0.5797100000000001
1389,57,2010-01-22,0.27637
1390,57,2010-01-23,-0.24941
1391,57,2010-01-24,-0.57297
1392,58,2010-01-01,-0.052621
1393,58,2010-01-02,-0.5752
1394,58,2010-01-03,-1.0978
1395,58,2010-01-04,-1.3591
1396,58,2010-01-05,-1.4462
1397,58,2010-01-06,-1.4026
1398,58,2010-01-07,-0.96713
1399,58,2010-01-08,-0.61875
1400,58,2010-01-09,-0.83649
1401,58,2010-01-10,-0.13972
1402,58,2010-01-11,0.55705
1403,58,2010-01-12,0.6006
1404,58,2010-01-13,0.55705
1405,58,2010-01-14,0.12157
1406,58,2010-01-15,-0.35746
1407,58,2010-01-16,-0.31391
1408,58,2010-01-17,-0.53165
1409,58,2010-01-18,-0.052621
1410,58,2010-01-19,1.4716
1411,58,2010-01-20,1.5587
1412,58,2010-01-21,1.907
1413,58,2010-01-22,1.5587
1414,58,2010-01-23,1.1232
1415,58,2010-01-24,0.29576
1416,59,2010-01-01,1.209
1417,59,2010-01-02,0.57029
1418,59,2010-01-03,-0.25093000000000004
1419,59,2010-01-04,-0.34217
1420,59,2010-01-05,-0.70715
1421,59,2010-01-06,-0.6159100000000001
1422,59,2010-01-07,-0.34217
1423,59,2010-01-08,-1.3459
1424,59,2010-01-09,-0.98089
1425,59,2010-01-10,-0.43342
1426,59,2010-01-11,0.11406
1427,59,2010-01-12,0.38779
1428,59,2010-01-13,0.29655
1429,59,2010-01-14,-0.15968
1430,59,2010-01-15,-0.43342
1431,59,2010-01-16,-0.70715
1432,59,2010-01-17,-0.52466
1433,59,2010-01-18,-0.88965
1434,59,2010-01-19,-0.70715
1435,59,2010-01-20,-0.43342
1436,59,2010-01-21,-0.25093000000000004
1437,59,2010-01-22,2.2127
1438,59,2010-01-23,2.2127
1439,59,2010-01-24,2.1215
1440,60,2010-01-01,-0.81595
1441,60,2010-01-02,-1.0806
1442,60,2010-01-03,-1.3452
1443,60,2010-01-04,-1.4334
1444,60,2010-01-05,-1.5216
1445,60,2010-01-06,-1.4334
1446,60,2010-01-07,-1.5216
1447,60,2010-01-08,-0.66894
1448,60,2010-01-09,0.15437
1449,60,2010-01-10,1.1835
1450,60,2010-01-11,1.3305
1451,60,2010-01-12,1.3011
1452,60,2010-01-13,1.2423
1453,60,2010-01-14,0.80125
1454,60,2010-01-15,0.80125
1455,60,2010-01-16,0.86006
1456,60,2010-01-17,0.91887
1457,60,2010-01-18,0.65423
1458,60,2010-01-19,0.47781
1459,60,2010-01-20,0.3602
1460,60,2010-01-21,-0.13967000000000002
1461,60,2010-01-22,-0.16907
1462,60,2010-01-23,0.15437
1463,60,2010-01-24,-0.11026
1464,61,2010-01-01,-1.2386
1465,61,2010-01-02,-1.3335
1466,61,2010-01-03,-1.5045
1467,61,2010-01-04,-1.5615
1468,61,2010-01-05,-1.5425
1469,61,2010-01-06,-1.4855
1470,61,2010-01-07,-1.0106
1471,61,2010-01-08,-0.13692
1472,61,2010-01-09,0.60385
1473,61,2010-01-10,1.0027
1474,61,2010-01-11,1.0027
1475,61,2010-01-12,0.90776
1476,61,2010-01-13,0.7558
1477,61,2010-01-14,0.52788
1478,61,2010-01-15,0.50888
1479,61,2010-01-16,0.64184
1480,61,2010-01-17,0.71782
1481,61,2010-01-18,1.0977
1482,61,2010-01-19,1.1357
1483,61,2010-01-20,0.92675
1484,61,2010-01-21,0.52788
1485,61,2010-01-22,0.29995
1486,61,2010-01-23,-0.26987
1487,61,2010-01-24,-0.5737800000000001
1488,62,2010-01-01,-1.0379
1489,62,2010-01-02,-1.3017
1490,62,2010-01-03,-1.4695
1491,62,2010-01-04,-1.5894
1492,62,2010-01-05,-1.6133
1493,62,2010-01-06,-1.5174
1494,62,2010-01-07,-1.0619
1495,62,2010-01-08,-0.0069928
1496,62,2010-01-09,1.2157
1497,62,2010-01-10,1.1438
1498,62,2010-01-11,1.1198
1499,62,2010-01-12,1.0959
1500,62,2010-01-13,0.97599
1501,62,2010-01-14,0.35264
1502,62,2010-01-15,0.4245600000000001
1503,62,2010-01-16,0.44854
1504,62,2010-01-17,0.44854
1505,62,2010-01-18,0.30469
1506,62,2010-01-19,0.44854
1507,62,2010-01-20,1.2157
1508,62,2010-01-21,0.6643100000000001
1509,62,2010-01-22,0.35264
1510,62,2010-01-23,-0.10289
1511,62,2010-01-24,-0.51047
1512,63,2010-01-01,-0.37358
1513,63,2010-01-02,-0.98663
1514,63,2010-01-03,-1.4464
1515,63,2010-01-04,-1.6763
1516,63,2010-01-05,-1.7529
1517,63,2010-01-06,-1.3698
1518,63,2010-01-07,-0.91
1519,63,2010-01-08,-0.98663
1520,63,2010-01-09,-0.22032
1521,63,2010-01-10,0.8525299999999999
1522,63,2010-01-11,1.0058
1523,63,2010-01-12,1.3123
1524,63,2010-01-13,1.2357
1525,63,2010-01-14,0.7759
1526,63,2010-01-15,0.46937
1527,63,2010-01-16,0.7759
1528,63,2010-01-17,0.92916
1529,63,2010-01-18,0.39274
1530,63,2010-01-19,0.16284
1531,63,2010-01-20,0.009579
1532,63,2010-01-21,-0.37358
1533,63,2010-01-22,1.3123
1534,63,2010-01-23,0.92916
1535,63,2010-01-24,-0.067053
1536,64,2010-01-01,-1.1592
1537,64,2010-01-02,-1.3014
1538,64,2010-01-03,-1.5249
1539,64,2010-01-04,-1.5656
1540,64,2010-01-05,-1.6062
1541,64,2010-01-06,-1.4436
1542,64,2010-01-07,-1.0779
1543,64,2010-01-08,0.019474
1544,64,2010-01-09,0.7307100000000001
1545,64,2010-01-10,1.1778
1546,64,2010-01-11,1.1778
1547,64,2010-01-12,1.0965
1548,64,2010-01-13,1.0355
1549,64,2010-01-14,0.79168
1550,64,2010-01-15,0.71039
1551,64,2010-01-16,0.48686
1552,64,2010-01-17,0.44622
1553,64,2010-01-18,0.48686
1554,64,2010-01-19,0.26333
1555,64,2010-01-20,0.89328
1556,64,2010-01-21,0.66975
1557,64,2010-01-22,0.46654
1558,64,2010-01-23,-0.12277
1559,64,2010-01-24,-0.65112
1560,65,2010-01-01,-0.69492
1561,65,2010-01-02,-1.2358
1562,65,2010-01-03,-1.4161
1563,65,2010-01-04,-1.5063
1564,65,2010-01-05,-1.5063
1565,65,2010-01-06,-1.5063
1566,65,2010-01-07,-1.0555
1567,65,2010-01-08,-1.0105
1568,65,2010-01-09,-0.06385700000000001
1569,65,2010-01-10,1.1081
1570,65,2010-01-11,1.3786
1571,65,2010-01-12,1.3335
1572,65,2010-01-13,1.1081
1573,65,2010-01-14,0.74751
1574,65,2010-01-15,0.61228
1575,65,2010-01-16,1.063
1576,65,2010-01-17,0.92781
1577,65,2010-01-18,0.61228
1578,65,2010-01-19,0.25167
1579,65,2010-01-20,0.16152
1580,65,2010-01-21,0.026294
1581,65,2010-01-22,0.65736
1582,65,2010-01-23,0.2066
1583,65,2010-01-24,-0.19908
1584,66,2010-01-01,0.98403
1585,66,2010-01-02,0.16965999999999998
1586,66,2010-01-03,-0.51942
1587,66,2010-01-04,-0.8326399999999999
1588,66,2010-01-05,-0.8952899999999999
1589,66,2010-01-06,-0.70736
1590,66,2010-01-07,-0.70736
1591,66,2010-01-08,-1.7723
1592,66,2010-01-09,-0.8952899999999999
1593,66,2010-01-10,0.48288
1594,66,2010-01-11,0.67081
1595,66,2010-01-12,0.73346
1596,66,2010-01-13,0.73346
1597,66,2010-01-14,0.42024
1598,66,2010-01-15,-0.51942
1599,66,2010-01-16,-0.64471
1600,66,2010-01-17,-0.70736
1601,66,2010-01-18,-0.77
1602,66,2010-01-19,-0.70736
1603,66,2010-01-20,-0.26885
1604,66,2010-01-21,0.2323
1605,66,2010-01-22,2.4248
1606,66,2010-01-23,1.9237
1607,66,2010-01-24,1.172
